post_id,href,post_title,date,post,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1612850,https://leetcode.com/discuss/compensation/1612850/Google-or-L3-or-Bangalore,Google | L3 | Bangalore,2021/12/05,"Education: BTech CSE (one of the older IITs)
Years of Experience: 1.5-2
Current TC: 46L
Date of the Offer: Nov 2021
Company: Google
Title/Level: Software Engineer - L3
Location: Bangalore
Salary: 23.5L + 2L(retirals)
Signing Bonus: 7L
Stock bonus: $107k over 4 years(front loaded) = 26.3L first year
Bonus: 15% target bonus = 3.5L
Total comp (Salary + Bonus + Stock): 62.3L
Benefits: Standard Google benefits, Relocation benefits are separate from this compenstation
Other details: Accepted the offer, had competing offers of similar range
Interview Experience: https://leetcode.com/discuss/interview-experience/1614825/google-l3-bangalore-nov-2021-offer",google,software engineer - l3,1.5-2,23.5l,: 62.3l,bangalore,google,sde 1,bangalore,1.5,2350000.0,6230000.0
1140395,https://leetcode.com/discuss/compensation/1140395/Groupon-SDE2,Groupon -  SDE2,2021/04/03,"Education: B,Tech
Years of Experience: 4.6
Prior Experience: Startups
Company: Groupon
Title/Level: SDE 2
Location: Bangalore
Salary: INR 28,00,000 (Base)
Signing Bonus: INR 2,00,000
Variable: INR 2,00,000
Stock bonus: Stocks worth INR 7,00,000 split over 3 years equally
Total comp (Salary + Bonus + Stock): INR 34,00,000 first year
Benefits: Many benfits",groupon,sde 2,4.6,"inr 28,00,000",": inr 34,00,000 first year",bangalore,groupon,sde 2,bangalore,4.6,2800000.0,3400000.0
1310240,https://leetcode.com/discuss/compensation/1310240/Walmart-or-IN3-or-Chennai,Walmart | IN3 | Chennai,2021/07/02,"Years of Experience: ~7Y
Prev CTC : 11 LPA
Date of the Offer: Jun 2021
Company: Walmart
Title/Level: SDE III
Location: Chennai
Salary: 17 LPA
Relocation/Signing Bonus: NA
Stock bonus: 15% of base (over 4 years).
Bonus: 20% of base
Total comp (Salary + Bonus + Stock):~23 LPA
Negotiation
I asked for 20 LPA in base, as I had a competing offer for 24 LPA (fixed) from Altimetrik, my recruiter checked for negotiation and they are not ready to increase my base.
I know it is a low balled offer, what's your idea on this whether I can join Walmart and swtich after a year ? or I can join Altimetrik and look out for better opportunities after 6 months or a year ? or skip both ?
Also, can you guys shed some light on Walmart's variable component, how much I can get as an average hike?",walmart,sde iii,~7y,17 lpa,:~23 lpa,chennai,walmart,sde 3,chennai,7.0,1700000.0,2300000.0
1302122,https://leetcode.com/discuss/compensation/1302122/National-Instrumentsor12-Month-InternshiporFTE,National Instruments|12 Month Internship|FTE,2021/06/28,"Education: BTech in Computer Science
Years of Experience: 1.4
Prior Experience: Small startup
Company: Amadeus Labs
Title/Level: Software Dev.
Location: Bengaluru, India
Salary: ₹ 11,00,000
Relocation: ₹ 125,000
Signing Bonus: ₹ 180,000
Stock bonus: None
Bonus: None
Total comp (Salary + Bonus + Stock): ~₹14,00,000
Benefits: Employee Insurance, Performance based bonuses, free meals.",amadeus labs,software dev.,1.4,"₹ 11,00,000",": ~₹14,00,000","bengaluru, india",amadeus labs,sde 1,bangalore,1.4,1100000.0,1400000.0
863438,https://leetcode.com/discuss/compensation/863438/Cvent-or-Software-Engineer-or-Gurgaon,Cvent | Software Engineer | Gurgaon,2020/09/25,"Education: B.Tech from NIT (2021 passout)
Years of Experience: 0
Prior Experience: Fresher
Date of the Offer: Sep 2020
Company: Cvent
Title/Level: Software Engineer
Location: Gurgaon
Salary: INR 9,00,000
Joining Bonus: INR 1,00,000
Retention Bonus: 1 Lakh after 12 months, 2 Lakhs after 18 months
Benefits: INR 62,000
Total comp (Salary + Bonus + Stock): INR 10,62,000
Allowed Branches: B.Tech CSE/IT (6.5 CGPA & above)",cvent,software engineer,0,"inr 9,00,000",": inr 10,62,000",gurgaon,cvent,sde 1,delhi,0.0,900000.0,1062000.0
819394,https://leetcode.com/discuss/compensation/819394/Gomechanic-or-Software-Engineer-or-Gurugram,Gomechanic | Software Engineer | Gurugram,2020/08/30,"Education: BE
Years of Experience: Fresher
Prior Experience: none
Date of the Offer: September, 2019
Company: gomechanic
Title/Level: software engineer
Location: gurugram, India
Salary: 11LPA
Relocation/Signing Bonus: 0
Relocation: 0 (Insurance, Office Commute)
Total comp (Salary + Bonus + Stock): Base-10LPA, Others-1LPA
Benefits: GYM, Cab facility.",gomechanic,software engineer,fresher,11lpa,": base-10lpa, others-1lpa","gurugram, india",gomechanic,sde 1,delhi,0.0,1100000.0,-1.0
1244611,https://leetcode.com/discuss/compensation/1244611/Microsoft-or-L63-or-Bangalore,Microsoft | L63 | Bangalore,2021/06/01,"Education: B.Tech + M.Tech - Tier 1
Years of Experience: 5-6 yrs
Date of the Offer: May 2021
Company: Microsoft
Title/Level: L63 (SSE)
Location: Bangalore
Salary: Rs. 35 LPA
Relocation/Signing Bonus: Rs. 1.4L
Stock bonus: $ 60k vested equally over 4 years
Bonus: 30% of Annual Base ; usually 15-18%
Total comp (Salary + Bonus + Stock): 35L (fixed) + 6.3L (Perf bonus) + 11.1L (stocks) = Rs. 52.4L for first year
Benefits: Usual MS Benefits
Other details: Current Comp: 22-25 LPA",microsoft,l63,5-6 yrs,rs. 35 lpa,: 35l (fixed) + 6.3l (perf bonus) + 11.1l (stocks) = rs. 52.4l for first year,bangalore,microsoft,sde 3,bangalore,5.0,3500000.0,5240000.0
957945,https://leetcode.com/discuss/compensation/957945/OCI-or-SDE-3-or-Bangalore,OCI | SDE-3 | Bangalore,2020/12/03,"Education: B.E (IT) from a Tier-1 College
Years of Experience: 2Y 2M
Prior Experience: Startup (17.3LPA)
Date of the Offer: Oct 2020
Company: Oracle Cloud Infrastructure
Title/Level: SDE-3
Location: Bangalore
Salary: 26.5L
Relocation/Signing Bonus: 4L (2+2)
Stock bonus: 17.5 L vested in 4 years
Total comp (Salary + Bonus + Stock) in first year: ~33L
Did not negotiate as this was already pretty high compared to previous employement. The total compensation has taken 5 folds from my first ever employment and almost doubled from previous one.
I had a similar offer from Amazon, but I wanted to join Cloud Computing company.
Interview brief:
There were a total of 6 rounds. Every round has a section devoted to cultural fitment in the end.
Round 1: Machine coding - Leetcode medium
Round 2: DSA - Linked List
Round 3: DSA - DAG + Topological Sort
Round 4: DSA - Backtracking + Maths Fundamentals (Theory + coding of Permutation & Combination)
Round 5: Design - URL Shortner (Started off fairly simple, but then privacy, scalability, and security questions were added)
Round 6: Cultural Fitment - Talked about previous projects, interests, and vision as an individual.
Questions were from Leetcode medium.",oracle cloud infrastructure,sde-3,2y 2m,26.5l,in first year: ~33l,bangalore,oracle,sde 3,bangalore,2.0,2650000.0,3300000.0
834212,https://leetcode.com/discuss/compensation/834212/Flipkart-or-Software-Development-Engineer-1-or-Bangalore,Flipkart | Software Development Engineer-1 | Bangalore,2020/09/07,"Education: B.Tech from NIT (2021 passout)
Years of Experience: 0
Prior Experience: Fresher
Date of the Offer: Aug 2020
Company: Flipkart
Title/Level: Software Development Engineer-1
Location: Bangalore
Salary: INR 18,00,000
Performance Incentive: INR 1,80,000 (10% of base pay)
ESOPs: 48 units => INR 5,07,734 (vested over 4 years. 25% each year)
Relocation Reimbursement: INR 40,000
Telephone Reimbursement: INR 12,000
Home Broadband Reimbursement: INR 12,000
Gratuity: INR 38,961
Insurance: INR 27,000
Other Benefits: INR 40,000 (15 days accomodation + travel) (this is different from the relocation reimbursement)
Total comp (Salary + Bonus + Stock): Total CTC: INR 26,57,695; First year: INR 22,76,895
Other details: Standard Offer for On-Campus Hire
Allowed Branches: B.Tech CSE/IT (6.0 CGPA & above)
Process consisted of Coding test & 3 rounds of interviews. I don't remember questions exactly. But they vary from topics such as Graph(Topological Sort, Bi-Partite Graph), Trie based questions, DP based questions both recursive and dp approach, trees, Backtracking.",flipkart,software development engineer-1,0,"inr 18,00,000",": total ctc: inr 26,57,695; first year: inr 22,76,895",bangalore,flipkart,sde 1,bangalore,0.0,1800000.0,2276895.0
1245269,https://leetcode.com/discuss/compensation/1245269/Razorpay-or-Senior-Software-Engineer,Razorpay |  Senior Software Engineer,2021/06/01,"Education: Btech
Years of Experience: 3+
Prior Experience: Senior Software Engineer
Company: Razorpay
Title/Level: SDE 2
Location: Bangalore
Salary: 33,00,000 inr
Relocation/Signing Bonus: 2,00,000 inr
Stock bonus:10,00,000
Total comp (Salary + Bonus + Stock per year): 38 LPA",razorpay,sde 2,3+,"33,00,000 inr",: 38 lpa,bangalore,razorpay,sde 2,bangalore,3.0,3300000.0,3800000.0
1641401,https://leetcode.com/discuss/compensation/1641401/Nutanix-or-Bangalore-or-MTS-4,Nutanix | Bangalore | MTS - 4,2021/12/22,"Education: B.Tech - Tier (-)3
Years of Experience: 8 Years
Past Experience: Product MNCs
Date of the Offer: Nov/Dec 2021
Company: Nutanix
Title/Level: SDE-4
Location: India
Salary: 43 LPA
Relocation/Signing Bonus: NA
Stock bonus: 1500 units
Bonus: 0 L
Total comp (Salary + Stock): ~ 53 LPA
Benefits: Food 🥘 , Cab 🚕, Internet 🗼 + Insurance 🩺",nutanix,sde-4,8 years,43 lpa,: ~ 53 lpa,india,nutanix,sde 4,india,8.0,4300000.0,5300000.0
855773,https://leetcode.com/discuss/compensation/855773/Oracle-or-Application-Engineer-or-BangaloreHyderabad,Oracle | Application Engineer | Bangalore/Hyderabad,2020/09/20,"Education: BTech IIT/NIT/BITS
Year of Experience: 0
Prior Experience: No Internship but have a very good project
Date of offer: August, 2020
Company: Oracle
Title/Level: Application Engineer
Location: Bangalore/Hyderabad
Salary: 1550000 Rupees (Base)
Signing Bonus: 600000 Rupees (2 yrs claw back)
Stock Bonus: 600 RSUs (Value around 24 Lac Vested over 4 years equally)
Total Comp (For 1st year) : (Salary + Bonus + Stock/4) 27.5 Lakh Rupees
Benefits: 2.2 Lakh Rupees Relocation (not the part of CTC)
Other Details: Standard OnCampus
Suggestion : Solve 200+ Leetcode Medium+ Hard problems and have a good project of your own and you are good to go for any Product based company!",oracle,application engineer,,1550000 rupees,(for 1st year) : (salary + bonus + stock/4) 27.5 lakh rupees,bangalore,oracle,applications engineer,bangalore,-1.0,1550000.0,2750000.0
1151307,https://leetcode.com/discuss/compensation/1151307/Walmart-IN4,Walmart IN4,2021/04/10,"Education: B.Tech
Years of Experience: 6
Prior Experience: startup
Company: Walmart
Title/Level: IN4
Location: Bangalore
Base Salary: 32L INR
Relocation: Benefit
Signing Bonus: 0 INR
Stock bonus: 25%
Bonus: 25%
Total comp (Base + Bonus + Stock ): 46.5L first year
Benefits:
Other details: NA",walmart,in4,6,32l inr,: 46.5l first year,bangalore,walmart,n/a,bangalore,6.0,3200000.0,4650000.0
425635,https://leetcode.com/discuss/compensation/425635/Directi-or-Mumbai-or-2019,Directi | Mumbai | 2019,2019/11/10,"Education : Btech in Computer Science (Tier 1 college)
Years of Experience : 0 (Fresher)
Company : Directi
Title : Platform Engineer
Location : Mumbai
Base Salary : Rs 1700000
Joining Bonus : Rs 200000
Signing Bonus : Rs 100000
Other Bonus : Rs 850000 distributed over 4 years
Total CTC : ~ Rs 2100000 (First Year)",directi,platform engineer,0,rs 1700000,: ~ rs 2100000 (first year),mumbai,directi,platform engineer,mumbai,0.0,1700000.0,2100000.0
839859,https://leetcode.com/discuss/compensation/839859/CISCO-or-Software-Development-Engineer-1-or-Bangalore,CISCO | Software Development Engineer-1 | Bangalore,2020/09/10,"Education: B.Tech from NIT (Batch of 2021)
Years of Experience: 0
Prior Experience: Fresher
Date of the Offer: Aug 2020
Company: Cisco Systems
Title/Level: Software Development Engineer-1
Location: Bangalore
Salary: INR 12,00,000
Performance Bonus: INR 84,000
Provident Fund: INR 72,000
Gratuity: INR 28,000
Sign-on Bonus: INR 8,00,000(paid in 4 equal installment each year)
Relocation Bonus: INR 1,00,000
Food+Laundry+Goods: INR 58,000
Total CTC: INR 23,43,000
Other benefits
Broadband Reimbursment: INR 48,750
Tuition Reimbursment: INR 1,25,000
Medical Reimbursment: INR 6,35,000
Other details: Standard Offer for On-Campus Hire during internship(got PPO)
Allowed Branches: B.Tech All branches (7.0 CGPA & above)
Process consisted of Coding test & 4 rounds of interviews. Questions vary from topics such as Bit manipulation(most asked during interview to me), Arrays, Strings, Graph, DP based questions both recursive and dp approach and trees.
Unfortunately :( they removed the stock units as compared to last year(the amount was around INR 14,00,000 vested over 4 years) due to covid",cisco systems,software development engineer-1,0,"inr 12,00,000",": inr 23,43,000",bangalore,cisco,sde 1,bangalore,0.0,1200000.0,2343000.0
367649,https://leetcode.com/discuss/compensation/367649/SalesForce-or-SMTS-or-Hyderabad,SalesForce | SMTS | Hyderabad,2019/08/26,"Education: Master's in CS
Years of Experience: 7 Years
Prior Experience: SDE2 at Microsoft Hyderabad(L61)
Company: SalesForce
Title/Level: SMTS
Offer Date: July 2019
Location: Hyderabad
Salary: INR 3,200,000
Annual Bonus: 15% of Base (INR 4,80, 000)
Signing Bonus: 0
Stock bonus: USD 55k in 4 years
Total comp (Salary + Bonus + Stock): ~ INR 4, 700, 000 per year.
Note: Haven't done any negotiation because was really happy with the company review over glassdoor or other forums.",salesforce,smts,7 years,"inr 3,200,000",": ~ inr 4, 700, 000 per year.",hyderabad,salesforce,mts 2,hyderabad,7.0,3200000.0,4700000.0
1102978,https://leetcode.com/discuss/compensation/1102978/Microsoft-Level-62-or-Bangalore-or-Azure,Microsoft Level 62 | Bangalore | Azure,2021/03/10,"Education: B.Tech in Computer Science
Years of Experience: 5
Prior Experience: Good MNC company
Date of the Offer: March 2021
Company: Microsoft
Title/Level: Software Dev. L 62
Location: Bangalore, India
Salary: 35 LPA
Relocation: 1.32 L
Signing Bonus: 4 + 4 ( across 2 years )
Stock bonus: $120K stock grant vested over 4 years
Bonus: Performance-based bonus up to 10-20% of salary every year
Total comp (Salary + Bonus + Stock): 35 + 4 + 21.89 + 3.5 ( assuming 10% perf bonus) ~ 64 LPA
Benefits: Standard MS benefits
Other details: This offer was provided after multiple iterations of receving competing offers.",microsoft,software dev. l 62,5,35 lpa,: 35 + 4 + 21.89 + 3.5 ( assuming 10% perf bonus) ~ 64 lpa,"bangalore, india",microsoft,n/a,bangalore,5.0,3500000.0,6400000.0
1122470,https://leetcode.com/discuss/compensation/1122470/Amadeus-Labs-or-Sr.-Software-Dev,Amadeus Labs | Sr. Software Dev,2021/03/22,"Education: B.Tech. in IT
Years of Experience: 4+
Prior Experience: MNC + startup
Date of the Offer: Feb 2020
Company: Amadeus Labs
Title/Level: Sr. Software Dev
Location: India
Salary: ₹ 1,600,000
Signing Bonus: ₹ 100,000
Stock bonus: None
Bonus: 150,000
Total comp : ~₹18,50,000
Benefits: Family Insurance",amadeus labs,sr. software dev,4+,"₹ 1,600,000",": ~₹18,50,000",india,amadeus labs,sde 2,india,4.0,1600000.0,1850000.0
1740910,https://leetcode.com/discuss/compensation/1740910/Meesho-or-SDE-2-or-Banglore,Meesho | SDE 2 | Banglore,2022/02/03,"Education: B Tech from Tier1/2
Years of Experience: 2.6
Prior Experience: Software Engineer at PBC
Prev Comp: 26 LPA (17 LPA+ stocks)
Date of the Offer: Dec 2021
Company: Meesho
Title/Level: SDE-2
Location: Banglore
Salary Base: 31 LPA
Signing Bonus: 2 LPA
Retention Bonus: 2 LPA
Stock bonus: 12 LPA vested over 4 years
Total comp (Salary + Bonus + Stock): ~ 36 (first year) 36(second year without hike)
Other details: HR didn't negotiated. she said they won't negotiate with cadidates who has joining date more than one month, seems wierd. Rejected the offer.
Tip - Apply for meesho mostly when joining date is less than a month for better offer.",meesho,sde-2,2.6,31 lpa,: ~ 36 (first year) 36(second year without hike),banglore,meesho,sde 2,bangalore,2.6,3100000.0,-1.0
1440770,https://leetcode.com/discuss/compensation/1440770/Goldman-Sachs-or-Analyst-or-Bangalore,Goldman Sachs | Analyst | Bangalore,2021/09/02,"Education: B. Tech from New IIT
Years of Experience: 8 months
Prior Experience: Software Engineer at a startup
Current Salary: INR 15.7 LPA
Date of the Offer: August 2021
Company: Goldman Sachs
Title/Level: Analyst
Location: Bangalore
Salary: INR 20 LPA
Relocation/Signing Bonus: 1.4L
Stock bonus: NA
Annual Bonus: 4L
Total comp (Salary + Bonus + Stock): 25.4 L
Benefits: Standard GS Benefits",goldman sachs,analyst,8 months,inr 15.7 lpa,: 25.4 l,bangalore,goldman sachs,analyst,bangalore,0.6666666666666666,1570000.0,2540000.0
1146848,https://leetcode.com/discuss/compensation/1146848/Nykaa-Senior-Software-Developer,Nykaa - Senior Software Developer,2021/04/07,"Education: B.Tech in CS
Years of Experience: 3.8
Prior Experience: Startup
Company: Nykaa
Title: Senior Software Developer
Location: India
Salary: 28,00,000
Relocation bonus: NA
Stock bonus: NA
Performance bonus: 2,00,000
Total Comp(Salary + Bonus + Stock): 30,00,000
Benefits: Great company benefits",nykaa,senior software developer,3.8,"28,00,000",": 30,00,000",india,nykaa,sde 2,india,3.8,2800000.0,3000000.0
1164419,https://leetcode.com/discuss/compensation/1164419/VMWare-or-MTS3-or-Bangalore,VMWare | MTS3 | Bangalore,2021/04/18,"Education: Tier 1 NIT
Years of Experience: 5.5
Prior Experience: SAP Concur, Backend Developmnent
Date of the Offer: 17-04-2021
Company: VMWare
Title/Level: MTS3
Location: Bangalore
Salary: 30 LPA
Relocation/Signing Bonus: 2 L
Stock bonus: 37500 USD over 4 years ~ 7 LPA for 4 years
Others(PF/Gratuity): 2.6 L
Bonus: 3.6 LPA
Total comp (Salary + Bonus + Stock + Others) : ~ 45 LPA
Benefits: Standard VMware Benefits
Other details: Competing offers : https://leetcode.com/discuss/interview-question/1149720/paytm-24-7-ai-servicenow-oracle-oci
Interview Experience: VMWare",vmware,mts3,5.5,30 lpa,: ~ 45 lpa,bangalore,vmware,mts 3,bangalore,5.5,3000000.0,4500000.0
